resid,leaflet,X coords,Y coords,Z coords,Thickness
9862,lower leaflet,26.234,13.223,1.860,4.389
9863,lower leaflet,1.141,38.592,2.330,3.345
9864,lower leaflet,45.897,48.512,2.131,4.283
9865,lower leaflet,9.214,41.776,2.515,3.844
9866,lower leaflet,50.035,34.494,2.018,3.644
9867,lower leaflet,40.708,5.504,1.724,4.448
9868,lower leaflet,30.759,22.357,1.900,4.334
9869,lower leaflet,10.297,11.855,1.307,4.138
9870,lower leaflet,2.322,38.768,2.706,3.695
9871,lower leaflet,36.512,5.720,1.782,4.403
9872,lower leaflet,10.864,38.369,2.011,3.954
9873,lower leaflet,44.987,13.115,1.964,4.494
9874,lower leaflet,42.029,54.275,1.942,4.556
9875,lower leaflet,2.053,42.486,2.745,3.641
9876,lower leaflet,24.365,26.287,1.722,4.182
9877,lower leaflet,26.469,4.572,1.910,4.361
9878,lower leaflet,30.354,0.135,1.944,4.287
9879,lower leaflet,10.005,54.481,1.974,4.446
9880,lower leaflet,30.690,42.172,2.482,3.955
9881,lower leaflet,22.777,27.045,2.215,4.056
9882,lower leaflet,44.489,15.866,1.940,4.444
9883,lower leaflet,32.175,19.761,2.335,4.127
9884,lower leaflet,8.251,8.987,1.567,4.407
9885,lower leaflet,40.292,16.005,2.155,4.338
9886,lower leaflet,39.739,16.012,2.131,4.261
9887,lower leaflet,42.084,50.655,2.088,4.215
9888,lower leaflet,10.194,0.334,1.725,4.463
9889,lower leaflet,31.842,9.278,1.893,4.258
9890,lower leaflet,3.686,32.054,1.977,3.612
9891,lower leaflet,52.653,23.486,1.761,3.991
9892,lower leaflet,20.793,4.905,1.836,4.511
9893,lower leaflet,47.077,1.571,1.719,4.315
9894,lower leaflet,48.759,22.984,2.217,4.046
9895,lower leaflet,23.968,49.286,1.649,4.253
9896,lower leaflet,13.622,15.847,1.724,4.474
9897,lower leaflet,8.199,36.258,2.169,3.693
9898,lower leaflet,16.800,24.995,2.193,4.074
9899,lower leaflet,21.538,15.511,1.813,4.250
9900,lower leaflet,8.876,47.711,2.216,4.247
9901,lower leaflet,2.819,5.862,1.775,4.432
9902,lower leaflet,28.452,47.231,2.082,4.104
9903,lower leaflet,45.246,43.673,1.966,3.934
9904,lower leaflet,5.789,25.440,2.432,4.223
9905,lower leaflet,50.726,42.325,2.190,3.929
9906,lower leaflet,54.061,41.885,2.039,4.183
9907,lower leaflet,3.463,19.596,1.614,4.068
9908,lower leaflet,47.807,45.879,2.066,3.669
9909,lower leaflet,47.033,33.020,2.197,3.947
9910,lower leaflet,33.331,20.728,2.102,4.237
9911,lower leaflet,9.191,25.766,1.663,3.922
9912,lower leaflet,12.057,11.552,1.653,4.215
9913,lower leaflet,31.485,25.392,1.631,3.944
9914,lower leaflet,10.692,49.902,1.638,4.531
9915,lower leaflet,43.560,42.184,1.976,3.581
9916,lower leaflet,38.485,14.938,2.038,4.300
9917,lower leaflet,52.393,16.817,1.878,4.278
9918,lower leaflet,19.474,50.187,2.223,4.645
9919,lower leaflet,47.667,35.623,2.095,3.776
9920,lower leaflet,9.739,3.004,1.957,4.273
9921,lower leaflet,15.343,5.377,1.709,4.578
9922,lower leaflet,50.005,53.699,2.268,4.179
9923,lower leaflet,14.538,50.254,2.031,4.134
9924,lower leaflet,6.737,30.178,2.068,3.732
9925,lower leaflet,51.631,50.068,1.935,4.216
9926,lower leaflet,7.755,16.254,1.691,4.184
9927,lower leaflet,44.661,54.633,1.866,4.312
9928,lower leaflet,1.331,0.752,2.092,4.207
9929,lower leaflet,32.092,17.487,1.932,4.138
9930,lower leaflet,28.956,20.490,1.629,4.259
9931,lower leaflet,0.004,46.567,1.769,4.151
9932,lower leaflet,15.059,48.211,2.110,4.293
9933,lower leaflet,30.942,20.547,2.262,4.405
9934,lower leaflet,16.141,2.936,1.676,4.386
9935,lower leaflet,39.389,23.221,2.141,3.760
9936,lower leaflet,38.046,49.788,2.022,4.030
9937,lower leaflet,16.364,36.904,1.974,4.028
9938,lower leaflet,24.398,44.970,2.158,4.261
9939,lower leaflet,25.396,44.523,1.957,4.313
9940,lower leaflet,40.553,50.885,1.973,4.028
9941,lower leaflet,46.192,9.208,1.568,4.387
9942,lower leaflet,32.856,41.944,2.113,3.892
9943,lower leaflet,1.050,30.831,2.062,3.483
9944,lower leaflet,25.227,52.066,2.044,4.222
9945,lower leaflet,34.416,11.118,2.011,4.433
9946,lower leaflet,26.996,15.578,1.510,4.167
9947,lower leaflet,27.274,43.082,2.197,4.108
9948,lower leaflet,35.426,38.330,2.351,3.466
9949,lower leaflet,17.886,53.107,2.035,4.032
9950,lower leaflet,31.620,42.680,2.122,3.811
9951,lower leaflet,16.375,42.505,1.884,4.085
9952,lower leaflet,21.199,51.137,1.814,4.012
9953,lower leaflet,45.377,12.022,2.101,4.601
9954,lower leaflet,17.006,9.692,1.924,4.453
9955,lower leaflet,36.934,10.433,1.976,4.393
9956,lower leaflet,4.520,8.567,2.028,4.251
9957,lower leaflet,8.945,29.427,2.027,3.890
9958,lower leaflet,8.223,51.035,1.954,4.349
9959,lower leaflet,7.282,35.718,2.406,3.618
9960,lower leaflet,32.099,49.042,2.420,4.275
9961,lower leaflet,19.330,19.948,1.989,4.190
9962,lower leaflet,8.207,1.197,2.184,4.156
9963,lower leaflet,13.712,38.672,2.391,3.788
9964,lower leaflet,25.232,45.149,2.127,4.415
9965,lower leaflet,46.920,42.236,2.191,3.835
9966,lower leaflet,5.282,2.218,2.230,4.254
9967,lower leaflet,42.260,33.296,1.937,3.749
9968,lower leaflet,5.908,5.401,1.915,4.371
9969,lower leaflet,0.841,20.350,1.953,4.343
9970,lower leaflet,48.643,20.552,2.446,3.761
9971,lower leaflet,28.576,1.855,1.762,4.321
9972,lower leaflet,36.432,15.448,1.783,4.404
9973,lower leaflet,13.324,27.731,2.273,4.218
9974,lower leaflet,27.947,4.089,2.003,4.273
9975,lower leaflet,3.788,29.206,2.179,3.795
9976,lower leaflet,10.118,10.136,1.544,4.314
9977,lower leaflet,41.517,11.684,2.428,4.413
9978,lower leaflet,3.587,47.104,2.061,3.996
9979,lower leaflet,6.147,44.994,2.108,4.209
9980,lower leaflet,51.885,16.017,2.048,4.378
9981,lower leaflet,24.293,30.545,2.287,4.145
9982,lower leaflet,26.761,3.185,2.158,4.272
9983,lower leaflet,29.342,27.309,2.066,4.235
9984,lower leaflet,47.314,6.659,1.693,4.318
9985,lower leaflet,49.242,39.316,1.819,3.679
9986,lower leaflet,10.719,2.499,2.166,4.536
9987,lower leaflet,39.326,53.249,2.217,4.228
9988,lower leaflet,38.984,22.420,2.287,4.070
9989,lower leaflet,0.327,15.053,1.823,4.238
9990,lower leaflet,34.244,36.270,2.414,3.630
9991,lower leaflet,40.294,36.159,2.168,3.703
9992,lower leaflet,4.044,4.397,1.931,4.397
9993,lower leaflet,19.761,49.202,2.036,4.250
9994,lower leaflet,22.333,26.819,2.007,4.277
9995,lower leaflet,11.307,12.915,1.848,4.157
9996,lower leaflet,26.162,3.630,1.855,4.341
9997,lower leaflet,30.981,41.169,2.098,3.931
9998,lower leaflet,45.535,17.043,2.163,4.435
9999,lower leaflet,3.537,42.277,2.313,3.794
10000,lower leaflet,49.590,34.141,1.437,3.664
10001,lower leaflet,9.240,3.070,2.087,4.246
10002,lower leaflet,12.749,12.003,1.571,4.093
10003,lower leaflet,38.376,43.997,1.809,4.015
10004,lower leaflet,10.651,47.358,2.028,4.351
10005,lower leaflet,40.751,19.307,2.118,4.078
10006,lower leaflet,28.889,9.094,1.452,4.564
10007,lower leaflet,37.849,47.035,2.298,4.283
10008,lower leaflet,26.323,21.950,1.836,4.199
10009,lower leaflet,44.238,42.609,2.175,3.822
10010,lower leaflet,30.124,33.282,2.233,3.843
10011,lower leaflet,36.295,41.061,1.594,3.860
10012,lower leaflet,46.950,52.648,2.250,4.318
10013,lower leaflet,51.789,13.390,2.054,4.441
10014,lower leaflet,0.062,5.213,1.974,4.442
10015,lower leaflet,41.366,15.350,2.199,4.248
10016,lower leaflet,7.988,5.398,1.903,4.530
10017,lower leaflet,17.713,7.487,1.550,4.459
10018,lower leaflet,26.104,2.702,1.959,4.287
10019,lower leaflet,35.610,48.147,2.245,4.085
10020,lower leaflet,34.856,24.086,1.973,4.048
10021,lower leaflet,6.516,34.404,2.720,3.632
10022,lower leaflet,18.138,8.306,1.848,4.637
10023,lower leaflet,13.249,11.077,1.959,4.466
10024,lower leaflet,52.439,9.681,2.117,4.376
10025,lower leaflet,19.986,0.565,1.475,4.454
10026,lower leaflet,6.928,8.053,1.867,4.351
10027,lower leaflet,17.595,27.650,2.296,4.001
10028,lower leaflet,9.504,8.464,1.812,4.347
10029,lower leaflet,4.070,17.530,1.458,4.309
10030,lower leaflet,50.237,12.926,2.060,4.332
10031,lower leaflet,13.079,17.273,1.967,4.445
10032,lower leaflet,40.566,34.721,2.431,3.759
10033,lower leaflet,44.066,8.603,1.756,4.296
10034,lower leaflet,26.127,18.778,1.752,4.197
10035,lower leaflet,29.693,36.386,2.040,4.208
10036,lower leaflet,44.773,48.765,1.971,3.836
10037,lower leaflet,17.367,53.897,2.028,4.359
10038,lower leaflet,17.684,34.497,2.423,4.110
10039,lower leaflet,9.907,45.598,2.071,4.117
10040,lower leaflet,28.688,54.083,2.112,4.396
10041,lower leaflet,50.979,46.040,2.105,4.057
10042,lower leaflet,18.145,36.355,2.232,4.071
10043,lower leaflet,22.323,24.412,1.783,4.338
10044,lower leaflet,6.611,2.718,2.302,4.252
10045,lower leaflet,29.334,52.517,2.275,4.491
10046,lower leaflet,15.304,24.959,1.931,4.174
10047,lower leaflet,19.145,38.253,2.458,3.604
10048,lower leaflet,18.352,9.958,1.621,4.498
10049,lower leaflet,1.683,29.488,2.126,3.613
10050,lower leaflet,16.391,6.581,1.735,4.578
10051,lower leaflet,8.687,3.775,2.087,4.271
10052,lower leaflet,30.531,43.035,2.126,4.113
10053,lower leaflet,2.349,4.250,2.022,4.330
10054,lower leaflet,41.151,53.770,2.178,4.349
10055,lower leaflet,44.538,49.336,2.151,4.150
10056,lower leaflet,50.640,5.709,1.933,4.495
10057,lower leaflet,38.255,18.768,1.988,4.322
10058,lower leaflet,34.842,2.849,1.765,4.529
10059,lower leaflet,39.875,49.936,2.217,4.415
10060,lower leaflet,47.226,51.277,2.137,4.102
10061,lower leaflet,48.139,0.527,2.102,4.381
10062,lower leaflet,37.326,54.406,2.007,4.245
10063,lower leaflet,10.838,23.981,1.750,4.184
10064,lower leaflet,23.989,12.666,1.960,4.392
10065,lower leaflet,0.035,10.862,1.955,4.452
10066,lower leaflet,21.189,4.013,1.847,4.502
10067,lower leaflet,37.668,24.190,2.022,3.940
10068,lower leaflet,4.488,9.271,1.705,4.264
10069,lower leaflet,14.420,45.505,1.716,4.182
10070,lower leaflet,44.747,5.032,1.606,4.275
10071,lower leaflet,47.159,30.610,1.625,3.569
10072,lower leaflet,13.902,11.694,1.698,4.466
10073,lower leaflet,38.869,19.156,2.129,4.342
10074,lower leaflet,7.398,22.454,1.892,4.361
10075,lower leaflet,25.549,50.428,1.765,4.050
10076,lower leaflet,13.137,49.123,1.504,4.063
10077,lower leaflet,21.002,18.049,1.952,4.329
10078,lower leaflet,36.513,37.837,2.576,3.376
10079,lower leaflet,47.868,20.117,2.296,3.913
10080,lower leaflet,16.430,22.625,2.181,4.329
10081,lower leaflet,22.532,24.985,2.245,4.271
10082,lower leaflet,32.811,15.226,1.790,4.327
10083,lower leaflet,47.644,3.694,1.607,4.468
10084,lower leaflet,36.738,41.680,1.811,4.182
10085,lower leaflet,48.962,13.527,1.558,4.341
10086,lower leaflet,0.709,49.084,1.490,4.262
10087,lower leaflet,52.859,20.957,2.088,4.092
10088,lower leaflet,54.236,4.942,1.951,4.504
10089,lower leaflet,1.550,2.193,1.964,4.456
10090,lower leaflet,25.874,17.798,1.852,4.544
10091,lower leaflet,35.941,28.524,1.387,4.066
10092,lower leaflet,30.014,18.528,1.842,4.308
10093,lower leaflet,36.004,52.828,2.173,4.422
10094,lower leaflet,30.314,49.027,1.705,4.439
10095,lower leaflet,1.953,28.727,2.268,3.629
10096,lower leaflet,26.692,9.799,1.735,4.418
10097,lower leaflet,30.151,16.985,1.789,4.357
10098,lower leaflet,30.418,44.105,2.143,3.993
10099,lower leaflet,15.851,53.854,1.990,4.615
10100,lower leaflet,29.981,37.990,2.176,4.230
10101,lower leaflet,53.312,16.712,1.906,4.176
10102,lower leaflet,49.908,15.441,1.945,4.369
10103,lower leaflet,34.422,50.939,2.251,4.288
10104,lower leaflet,1.810,26.107,2.379,3.938
10105,lower leaflet,32.553,32.635,2.509,3.990
10106,lower leaflet,35.428,35.312,2.550,4.051
10107,lower leaflet,54.332,35.871,2.374,3.536
10108,lower leaflet,14.949,9.076,1.840,4.437
10109,lower leaflet,11.343,11.611,1.706,4.248
10110,lower leaflet,14.894,22.636,2.186,4.337
10111,lower leaflet,36.812,40.579,1.756,3.797
10112,lower leaflet,23.042,47.459,2.034,4.160
10113,lower leaflet,30.934,49.825,2.286,4.403
10114,lower leaflet,27.849,5.088,1.791,4.692
10115,lower leaflet,48.824,18.334,2.234,4.257
10116,lower leaflet,28.141,10.556,1.667,4.472
10117,lower leaflet,35.726,15.844,1.988,4.334
10118,lower leaflet,36.388,12.609,1.996,4.401
10119,lower leaflet,19.231,9.453,1.671,4.500
10120,lower leaflet,35.470,4.346,1.941,4.386
10121,lower leaflet,6.368,6.661,1.757,4.330
10122,lower leaflet,54.463,33.136,2.367,3.924
10123,lower leaflet,21.784,50.538,1.668,4.222
10124,lower leaflet,23.781,27.674,2.175,4.162
10125,lower leaflet,13.100,20.841,1.969,4.041
10126,lower leaflet,39.932,1.670,2.073,4.507
10127,lower leaflet,23.562,28.628,2.360,4.191
10128,lower leaflet,44.368,7.591,1.622,4.447
10129,lower leaflet,37.596,14.980,1.978,4.302
10130,lower leaflet,40.774,29.101,1.852,3.887
10131,lower leaflet,13.305,30.291,1.987,4.185
10132,lower leaflet,4.338,10.504,1.582,4.396
10133,lower leaflet,6.880,14.708,1.886,4.451
10134,lower leaflet,22.228,45.395,1.827,4.135
10135,lower leaflet,23.831,41.662,2.524,3.755
10136,lower leaflet,6.321,18.758,1.861,4.027
10137,lower leaflet,13.177,27.177,1.968,4.319
10138,lower leaflet,38.649,52.575,2.353,4.393
10139,lower leaflet,39.020,34.397,2.265,3.781
10140,lower leaflet,6.782,7.228,1.768,4.363
10141,lower leaflet,11.420,35.846,2.428,4.084
10142,lower leaflet,27.643,17.085,1.699,4.302
10143,lower leaflet,23.439,19.904,1.918,4.295
10144,lower leaflet,21.642,19.877,1.837,4.017
10145,lower leaflet,10.303,30.320,1.820,4.258
10146,lower leaflet,32.044,14.690,1.700,4.438
10147,lower leaflet,25.108,0.453,1.932,4.464
10148,lower leaflet,15.525,9.733,1.409,4.521
10149,lower leaflet,53.480,19.112,1.810,4.360
10150,lower leaflet,38.326,16.331,1.869,4.242
10151,lower leaflet,16.736,35.375,2.329,3.972
10152,lower leaflet,24.376,40.001,1.855,3.847
10153,lower leaflet,23.605,11.183,2.011,4.251
10154,lower leaflet,8.786,10.176,1.426,4.264
10155,lower leaflet,37.586,8.353,1.931,4.499
10156,lower leaflet,12.644,33.024,1.984,3.914
10157,lower leaflet,48.649,27.256,2.604,3.644
10158,lower leaflet,51.666,38.747,3.443,3.418
10159,lower leaflet,2.199,9.462,1.716,4.341
10160,lower leaflet,53.671,31.771,2.495,3.731
10161,lower leaflet,8.828,41.390,2.275,3.843
10162,lower leaflet,46.395,32.503,2.004,3.676
10163,lower leaflet,2.009,22.188,1.704,4.135
10164,lower leaflet,16.258,38.126,2.258,4.018
10165,lower leaflet,34.040,39.723,1.967,3.789
10166,lower leaflet,35.817,8.064,1.793,4.143
10167,lower leaflet,2.638,21.828,1.694,4.141
10168,lower leaflet,36.908,47.138,2.138,4.441
10169,lower leaflet,41.221,39.830,1.836,3.831
10170,lower leaflet,24.849,54.244,1.959,4.448
10171,lower leaflet,12.239,30.310,2.096,4.437
10172,lower leaflet,32.887,43.661,1.873,3.805
10173,lower leaflet,29.182,32.443,2.360,3.809
10174,lower leaflet,21.947,33.295,2.291,3.930
10175,lower leaflet,52.490,24.304,2.371,3.937
10176,lower leaflet,26.857,23.349,1.560,4.360
10177,lower leaflet,45.277,53.140,1.932,4.460
10178,lower leaflet,8.497,0.340,2.155,4.411
10179,lower leaflet,10.070,32.292,2.198,3.646
10180,lower leaflet,20.365,6.392,1.878,4.376
10181,lower leaflet,24.746,19.896,1.871,4.312
10182,lower leaflet,2.870,11.921,1.608,4.182
10183,lower leaflet,1.067,22.271,1.771,4.404
10184,lower leaflet,29.754,3.685,1.858,4.318
10185,lower leaflet,24.101,28.646,2.221,4.230
10186,lower leaflet,6.420,35.762,2.354,3.692
10187,lower leaflet,15.473,22.375,2.280,4.524
10188,lower leaflet,13.134,19.863,1.986,4.109
10189,lower leaflet,14.960,21.665,2.160,4.322
10190,lower leaflet,11.984,24.530,1.926,4.168
10191,lower leaflet,18.257,29.113,2.106,4.048
10192,lower leaflet,23.936,20.524,1.835,4.300
10193,lower leaflet,9.942,42.049,2.258,3.672
10194,lower leaflet,53.777,10.892,2.097,4.581
10195,lower leaflet,26.620,6.060,2.086,4.368
10196,lower leaflet,26.027,8.022,1.714,4.390
10197,lower leaflet,46.200,17.618,1.888,4.480
10198,lower leaflet,26.245,0.238,1.927,4.286
10199,lower leaflet,17.738,2.389,1.870,4.504
10200,lower leaflet,42.350,15.143,2.168,4.307
10201,lower leaflet,35.644,28.102,1.271,4.121
10202,lower leaflet,14.450,42.352,1.783,4.042
10203,lower leaflet,19.153,43.016,2.288,3.768
10204,lower leaflet,43.494,27.878,2.387,3.793
10205,lower leaflet,25.677,54.301,2.035,4.457
10206,lower leaflet,4.671,42.894,2.523,4.091
10207,lower leaflet,24.249,11.275,1.665,4.091
10208,lower leaflet,51.551,48.624,2.436,3.955
10209,lower leaflet,27.048,18.548,1.741,4.353
10210,lower leaflet,13.962,6.841,1.820,4.419
10211,lower leaflet,32.982,31.990,2.273,4.012
10212,lower leaflet,0.855,21.291,2.027,4.352
10213,lower leaflet,9.108,4.696,2.118,4.383
10214,lower leaflet,37.902,52.044,2.027,4.497
10215,lower leaflet,14.250,9.559,1.689,4.379
10216,lower leaflet,8.331,52.652,1.757,4.269
10217,lower leaflet,36.955,2.211,1.583,4.364
10218,lower leaflet,38.071,31.785,2.188,3.789
10219,lower leaflet,50.459,25.959,2.166,3.863
10220,lower leaflet,43.842,50.960,1.705,4.128
10221,lower leaflet,37.083,6.347,1.654,4.452
10222,lower leaflet,48.206,34.634,1.688,3.679
10223,lower leaflet,11.448,30.646,2.106,3.830
10224,lower leaflet,13.577,22.951,2.014,4.149
10225,lower leaflet,30.496,31.620,2.056,3.627
10226,lower leaflet,42.903,45.827,1.587,3.982
10227,lower leaflet,0.860,19.426,1.684,4.454
10228,lower leaflet,54.592,19.815,1.899,4.207
10229,lower leaflet,38.819,49.996,2.101,4.365
10230,lower leaflet,19.287,16.044,1.967,4.360
10231,lower leaflet,14.020,27.108,2.118,4.124
10232,lower leaflet,18.551,12.543,2.016,4.733
10233,lower leaflet,41.287,15.833,1.947,4.158
10234,lower leaflet,9.193,42.914,2.068,4.095
10235,lower leaflet,22.977,8.911,1.556,4.372
10236,lower leaflet,48.409,53.363,2.031,4.445
10237,lower leaflet,11.225,48.074,2.114,4.347
10238,lower leaflet,21.895,18.598,1.708,4.450
10239,lower leaflet,1.947,53.210,1.978,4.225
10240,lower leaflet,37.226,3.532,1.895,4.454
10241,lower leaflet,2.983,41.357,2.299,3.334
10242,lower leaflet,17.114,3.843,2.055,4.626
10243,lower leaflet,17.880,33.594,2.662,3.923
10244,lower leaflet,20.535,16.602,2.035,4.276
10245,lower leaflet,49.998,11.495,2.038,4.344
10246,lower leaflet,52.247,54.268,1.810,4.220
10247,lower leaflet,18.479,36.260,1.849,3.945
10248,lower leaflet,51.956,20.668,2.079,4.124
10249,lower leaflet,6.481,4.175,1.829,4.274
10250,lower leaflet,10.863,44.041,2.100,4.046
10251,lower leaflet,42.042,29.292,2.277,4.166
10252,lower leaflet,16.232,51.618,1.831,4.281
10253,lower leaflet,49.218,5.440,1.948,4.227
10254,lower leaflet,23.500,25.178,2.176,4.379
10255,lower leaflet,7.525,18.818,1.764,4.306
10256,lower leaflet,16.457,8.248,1.782,4.471
10257,lower leaflet,49.103,30.173,2.296,3.696
10258,lower leaflet,41.936,48.472,2.158,3.974
10259,lower leaflet,48.117,48.615,2.407,4.303
10260,lower leaflet,31.119,51.961,2.144,4.525
10261,lower leaflet,52.589,25.359,2.411,3.956
10262,lower leaflet,26.048,27.506,1.969,4.085
10263,lower leaflet,9.368,31.680,1.904,3.793
10264,lower leaflet,16.789,11.047,1.729,4.366
10265,lower leaflet,15.679,1.377,1.826,4.477
10266,lower leaflet,35.062,30.113,2.055,3.605
10267,lower leaflet,16.225,53.819,2.308,4.576
10268,lower leaflet,20.042,20.400,2.003,4.218
10269,lower leaflet,35.687,3.020,2.088,4.656
10270,lower leaflet,25.099,46.421,2.397,4.525
10271,lower leaflet,22.055,25.397,2.282,4.272
10272,lower leaflet,17.733,8.309,1.548,4.461
10273,lower leaflet,2.953,44.256,2.357,3.874
10274,lower leaflet,6.487,22.241,1.780,4.234
10275,lower leaflet,35.964,18.438,2.198,4.142
10276,lower leaflet,24.931,12.769,1.780,4.401
10277,lower leaflet,12.496,28.782,2.016,4.316
10278,lower leaflet,21.839,21.502,1.731,4.165
10279,lower leaflet,0.921,33.119,1.900,3.991
10280,lower leaflet,46.023,31.761,2.270,3.394
10281,lower leaflet,44.838,12.028,2.041,4.554
10282,lower leaflet,39.118,16.789,1.734,4.154
10283,lower leaflet,44.236,17.570,1.532,4.379
10284,lower leaflet,15.948,52.936,2.171,4.363
10285,lower leaflet,10.648,19.175,1.821,4.074
10286,lower leaflet,31.972,48.236,2.085,4.240
10287,lower leaflet,9.550,33.840,2.081,3.888
10288,lower leaflet,51.747,4.236,1.948,4.439
10289,lower leaflet,29.020,24.269,1.826,4.309
10290,lower leaflet,10.855,34.410,1.839,4.028
10291,lower leaflet,34.364,29.521,2.107,3.770
10292,lower leaflet,46.968,3.237,1.621,4.516
10293,lower leaflet,20.280,13.344,1.704,4.487
10294,lower leaflet,16.682,44.007,2.343,4.285
10295,lower leaflet,27.073,42.504,2.215,4.106
10296,lower leaflet,4.177,9.934,1.665,4.406
10297,lower leaflet,25.737,30.433,2.087,4.079
10298,lower leaflet,27.154,28.195,2.274,4.134
10299,lower leaflet,22.827,26.217,2.437,3.952
10300,lower leaflet,20.137,34.377,2.141,3.984
10301,lower leaflet,54.136,22.389,2.126,4.100
10302,lower leaflet,3.178,22.510,1.959,3.984
10303,lower leaflet,28.682,8.277,1.697,4.408
10304,lower leaflet,24.112,18.289,1.935,4.374
